sutta_uid,language,abstract,url,priority
an8.30,en,English translation of AN 8.30 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/003-gahapativaggo-e.html,9
an8.31,en,English translation of AN 8.31 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/004-danavaggo-e.html,9
an8.32,en,English translation of AN 8.32 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/004-danavaggo-e.html,9
an8.33,en,English translation of AN 8.33 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/004-danavaggo-e.html,9
an8.34,en,English translation of AN 8.34 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/004-danavaggo-e.html,9
an8.35,en,English translation of AN 8.35 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/004-danavaggo-e.html,9
an8.36,en,English translation of AN 8.36 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/004-danavaggo-e.html,9
an8.37,en,English translation of AN 8.37 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/004-danavaggo-e.html,9
an8.38,en,English translation of AN 8.38 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/004-danavaggo-e.html,9
an8.39,en,English translation of AN 8.39 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an08/an08.039.than.html,3
an8.39,en,English translation of AN 8.39 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/004-danavaggo-e.html,9
an8.40,en,English translation of AN 8.40 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an08/an08.040.than.html,3
an8.40,en,English translation of AN 8.40 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/004-danavaggo-e.html,9
an8.41,en,English translation of AN 8.41 from Access to Insight. Translator Ñanavara Thera and Bhikkhu Kantasilo.,http://www.accesstoinsight.org/tipitaka/an/an08/an08.041.vaka.html,2
an8.41,en,English translation of AN 8.41 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/005-uposathavaggo-e.html,9
an8.42,en,English translation of AN 8.42 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/005-uposathavaggo-e.html,9
an8.43,en,English translation of AN 8.43 from Access to Insight. Translator Bhikkhu Khantipalo.,http://www.accesstoinsight.org/tipitaka/an/an08/an08.043.khan.html,2
an8.43,en,English translation of AN 8.43 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/005-uposathavaggo-e.html,9
an8.44,en,English translation of AN 8.44 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/005-uposathavaggo-e.html,9
an8.45,en,English translation of AN 8.45 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/005-uposathavaggo-e.html,9
an8.46,en,English translation of AN 8.46 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/005-uposathavaggo-e.html,9
an8.47,en,English translation of AN 8.47 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/005-uposathavaggo-e.html,9
an8.48,en,English translation of AN 8.48 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/005-uposathavaggo-e.html,9
an8.49,en,English translation of AN 8.49 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/005-uposathavaggo-e.html,9
an8.50,en,English translation of AN 8.50 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/005-uposathavaggo-e.html,9
an8.51,en,English translation of AN 8.51 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/006-gotamivaggo-e.html,9
an8.52,en,English translation of AN 8.52 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/006-gotamivaggo-e.html,9
an8.53,en,English translation of AN 8.53 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an08/an08.053.than.html,3
an8.53,en,English translation of AN 8.53 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/006-gotamivaggo-e.html,9
an8.54,en,English translation of AN 8.54 from Access to Insight. Translator Narada Thera.,http://www.accesstoinsight.org/tipitaka/an/an08/an08.054.nara.html,2
an8.54,en,English translation of AN 8.54 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an08/an08.054.than.html,3
an8.54,en,English translation of AN 8.54 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/006-gotamivaggo-e.html,9
an8.55,en,English translation of AN 8.55 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/006-gotamivaggo-e.html,9
an8.56,en,English translation of AN 8.56 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/006-gotamivaggo-e.html,9
an8.57,en,English translation of AN 8.57 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/006-gotamivaggo-e.html,9
an8.58,en,English translation of AN 8.58 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/006-gotamivaggo-e.html,9
an8.59,en,English translation of AN 8.59 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/006-gotamivaggo-e.html,9
an8.60,en,English translation of AN 8.60 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/006-gotamivaggo-e.html,9
an8.61,en,English translation of AN 8.61 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/007-capalavaggo-e.html,9
an8.62,en,English translation of AN 8.62 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/007-capalavaggo-e.html,9
an8.63,en,English translation of AN 8.63 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an08/an08.063.than.html,3
an8.63,en,English translation of AN 8.63 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/007-capalavaggo-e.html,9
an8.64,en,English translation of AN 8.64 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/007-capalavaggo-e.html,9
an8.65,en,English translation of AN 8.65 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/007-capalavaggo-e.html,9
an8.66,en,English translation of AN 8.66 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/007-capalavaggo-e.html,9
an8.67,en,English translation of AN 8.67 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/007-capalavaggo-e.html,9
an8.68,en,English translation of AN 8.68 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/007-capalavaggo-e.html,9
an8.69,en,English translation of AN 8.69 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/007-capalavaggo-e.html,9
an8.70,en,English translation of AN 8.70 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/007-capalavaggo-e.html,9
an8.71,en,English translation of AN 8.71 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/008-yamakavaggo-e.html,9
an8.72,en,English translation of AN 8.72 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/008-yamakavaggo-e.html,9
an8.73,en,English translation of AN 8.73 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/008-yamakavaggo-e.html,9
an8.74,en,English translation of AN 8.74 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/008-yamakavaggo-e.html,9
an8.75,en,English translation of AN 8.75 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/008-yamakavaggo-e.html,9
an8.76,en,English translation of AN 8.76 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/008-yamakavaggo-e.html,9
an8.77,en,English translation of AN 8.77 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/008-yamakavaggo-e.html,9
an8.78,en,English translation of AN 8.78 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/008-yamakavaggo-e.html,9
an8.79,en,English translation of AN 8.79 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/008-yamakavaggo-e.html,9
an8.80,en,English translation of AN 8.80 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an08/an08.080.than.html,3
an8.80,en,English translation of AN 8.80 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/008-yamakavaggo-e.html,9
an8.81,en,English translation of AN 8.81 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html,9
an8.82,en,English translation of AN 8.82 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html,9
an8.83,en,English translation of AN 8.83 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html,9
an8.84,en,English translation of AN 8.84 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html,9
an8.85,en,English translation of AN 8.85 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html,9
an8.86,en,English translation of AN 8.86 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an08/an08.086.than.html,3
an8.86,en,English translation of AN 8.86 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html,9
an8.87,en,English translation of AN 8.87 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html,9
an8.88,en,English translation of AN 8.88 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html,9
an8.89,en,English translation of AN 8.89 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html,9
an8.90,en,English translation of AN 8.90 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/009-sativaggo-e.html,9
an8.91-117,en,English translation of AN 8.91-117 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/010-samannavaggo-e.html,9
an8.118,en,English translation of AN 8.118 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/011-ragadipeyyalam-e.html,9
an8.119,en,English translation of AN 8.119 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/011-ragadipeyyalam-e.html,9
an8.120,en,English translation of AN 8.120 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/011-ragadipeyyalam-e.html,9
an8.121-147,en,English translation of AN 8.121-147 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/011-ragadipeyyalam-e.html,9
an8.148-627,en,English translation of AN 8.148-627 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara5/8-atthakanipata/011-ragadipeyyalam-e.html,9
an9.1,en,English translation of AN 9.1 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.001.than.html,3
an9.1,en,English translation of AN 9.1 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html,9
an9.2,en,English translation of AN 9.2 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html,9
an9.3,en,English translation of AN 9.3 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html,9
an9.4,en,English translation of AN 9.4 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html,9
an9.5,en,English translation of AN 9.5 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html,9
an9.6,en,English translation of AN 9.6 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html,9
an9.7,en,English translation of AN 9.7 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.007.than.html,3
an9.7,en,English translation of AN 9.7 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html,9
an9.8,en,English translation of AN 9.8 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html,9
an9.9,en,English translation of AN 9.9 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html,9
an9.10,en,English translation of AN 9.10 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/001-sambodhivaggo-e.html,9
an9.11,en,English translation of AN 9.11 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html,9
an9.12,en,English translation of AN 9.12 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html,9
an9.13,en,English translation of AN 9.13 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.013.than.html,3
an9.13,en,English translation of AN 9.13 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html,9
an9.14,en,English translation of AN 9.14 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.014.than.html,3
an9.14,en,English translation of AN 9.14 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html,9
an9.15,en,English translation of AN 9.15 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.015.than.html,3
an9.15,en,English translation of AN 9.15 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html,9
an9.16,en,English translation of AN 9.16 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.016.than.html,3
an9.16,en,English translation of AN 9.16 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html,9
an9.17,en,English translation of AN 9.17 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html,9
an9.18,en,English translation of AN 9.18 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html,9
an9.19,en,English translation of AN 9.19 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html,9
an9.20,en,English translation of AN 9.20 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/002-sihanadavaggo-e.html,9
an9.21,en,English translation of AN 9.21 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html,9
an9.22,en,English translation of AN 9.22 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html,9
an9.23,en,English translation of AN 9.23 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html,9
an9.24,en,English translation of AN 9.24 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html,9
an9.25,en,English translation of AN 9.25 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html,9
an9.26,en,English translation of AN 9.26 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html,9
an9.27,en,English translation of AN 9.27 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html,9
an9.28,en,English translation of AN 9.28 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html,9
an9.29,en,English translation of AN 9.29 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html,9
an9.30,en,English translation of AN 9.30 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html,9
an9.31,en,English translation of AN 9.31 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/003-sattavasavaggo-e.html,9
an9.32,en,English translation of AN 9.32 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html,9
an9.33,en,English translation of AN 9.33 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html,9
an9.34,en,English translation of AN 9.34 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.034.than.html,3
an9.34,en,English translation of AN 9.34 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html,9
an9.35,en,English translation of AN 9.35 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.035.than.html,3
an9.35,en,English translation of AN 9.35 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html,9
an9.36,en,English translation of AN 9.36 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.036.than.html,3
an9.36,en,English translation of AN 9.36 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html,9
an9.37,en,English translation of AN 9.37 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.037.than.html,3
an9.37,en,English translation of AN 9.37 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html,9
an9.38,en,English translation of AN 9.38 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html,9
an9.39,en,English translation of AN 9.39 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html,9
an9.40,en,English translation of AN 9.40 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.040.than.html,3
an9.40,en,English translation of AN 9.40 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html,9
an9.41,en,English translation of AN 9.41 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.041.than.html,3
an9.41,en,English translation of AN 9.41 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/004-mahavaggo-e.html,9
